Source,X,Y,Z,Nanoseconds
VR,0.104045,-0.150963,0.916964,254275202
VR,0.10401,-0.150977,0.916888,254836442
VR,0.103975,-0.15099,0.916811,255397565
VR,0.103939,-0.151004,0.916735,255958938
VR,0.103902,-0.151018,0.916653,256555350
VR,0.103864,-0.151033,0.916573,257147470
VR,0.103826,-0.151047,0.916491,257743856
VR,0.10379,-0.151062,0.916413,258306422
VR,0.103685,-0.150974,0.916326,258868427
VR,0.103646,-0.150989,0.916244,259474044
VR,0.103609,-0.151004,0.916164,260075583
VR,0.103571,-0.151019,0.916082,260657241
VR,0.103534,-0.151034,0.916004,261234158
VR,0.103496,-0.15105,0.915922,261833945
VR,0.10346,-0.151065,0.915845,262396847
VR,0.103424,-0.15108,0.915768,262959105
VR,0.103389,-0.151095,0.915692,263520658
VR,0.103351,-0.151111,0.915611,264116399
VR,0.103315,-0.151126,0.915534,264677809
VR,0.103278,-0.151142,0.915454,265262645
VR,0.103242,-0.151157,0.915377,265820991
VR,0.103207,-0.151172,0.915301,266375935
VR,0.103171,-0.151188,0.915224,266941947
VR,0.103104,-0.151165,0.915126,267529987
VR,0.103069,-0.151181,0.915049,268091076
VR,0.103031,-0.151197,0.914967,268687421
VR,0.102993,-0.151214,0.914885,269280306
VR,0.102957,-0.15123,0.914808,269841526
VR,0.102922,-0.151247,0.914731,270403136
VR,0.102886,-0.151263,0.914654,270964368
VR,0.102849,-0.15128,0.914573,271553058
VR,0.102812,-0.151297,0.914494,272149214
VR,0.102774,-0.151315,0.91441,272744228
VR,0.102735,-0.151333,0.914325,273359791
VR,0.102699,-0.15135,0.914248,273922318
VR,0.102664,-0.151367,0.914171,274484865
VR,0.102617,-0.151378,0.914094,275046263
VR,0.102582,-0.151394,0.914017,275604937
VR,0.102545,-0.151412,0.913938,276183387
VR,0.102509,-0.151428,0.91386,276746538
VR,0.102472,-0.151447,0.913779,277343179
VR,0.102436,-0.151466,0.913701,277904443
VR,0.102399,-0.151484,0.913619,278500746
VR,0.102362,-0.151503,0.91354,279062337
VR,0.102324,-0.151522,0.913457,279662410
VR,0.102287,-0.151541,0.913375,280254326
VR,0.102251,-0.151559,0.913297,280819404
VR,0.102213,-0.151578,0.913214,281418080
VR,0.102177,-0.151596,0.913136,281979511
VR,0.102138,-0.151616,0.913053,282578216
VR,0.102101,-0.151635,0.912972,283164463
VR,0.102091,-0.151689,0.912876,283726092
VR,0.102052,-0.151709,0.912792,284334256
VR,0.102016,-0.151728,0.912714,284896796
VR,0.10198,-0.151746,0.912636,285459754
VR,0.101944,-0.151765,0.912558,286020952
VR,0.10191,-0.151783,0.912483,286555125
VR,0.101874,-0.151802,0.912406,287116158
VR,0.101838,-0.151821,0.912328,287673850
VR,0.101801,-0.15184,0.912248,288253466
VR,0.101765,-0.15186,0.91217,288812917
VR,0.101729,-0.151879,0.912093,289373692
VR,0.101691,-0.151899,0.912011,289961801
VR,0.101654,-0.151919,0.911929,290550230
VR,0.101616,-0.151938,0.911847,291134416
VR,0.101578,-0.151958,0.911765,291723743
VR,0.101463,-0.151904,0.911671,292314936
VR,0.101425,-0.151924,0.911588,292906162
VR,0.101386,-0.151945,0.911504,293501376
VR,0.101347,-0.151965,0.911421,294091078
VR,0.101309,-0.151986,0.911338,294681865
VR,0.10127,-0.152006,0.911255,295270708
VR,0.101232,-0.152026,0.911173,295854644
VR,0.101193,-0.152047,0.91109,296443566
VR,0.101155,-0.152067,0.911007,297032617
VR,0.101116,-0.152088,0.910924,297625797
VR,0.101077,-0.152109,0.91084,298219927
VR,0.101038,-0.15213,0.910757,298814051
VR,0.101,-0.15215,0.910676,299387788
VR,0.100943,-0.152146,0.910583,299975939
VR,0.100904,-0.152167,0.910498,300572465
VR,0.100864,-0.152187,0.910415,301165406
VR,0.100825,-0.152208,0.910331,301753736
VR,0.100786,-0.152228,0.910247,302342815
6939,1.562,2.08,1.33,302508598
VR,0.100747,-0.152249,0.910163,302931108
VR,0.10071,-0.152268,0.910084,303491852
VR,0.100671,-0.152288,0.91,304080211
VR,0.100631,-0.152309,0.909917,304668132
VR,0.100592,-0.152329,0.909833,305256101
VR,0.100552,-0.15235,0.909749,305844617
VR,0.100513,-0.15237,0.909664,306437892
VR,0.100473,-0.152391,0.90958,307026103
VR,0.100433,-0.152411,0.909496,307611715
VR,0.100394,-0.152431,0.909412,308200841
VR,0.100353,-0.152452,0.909327,308795963
VR,0.100295,-0.152475,0.909243,309389204
VR,0.100254,-0.152495,0.909158,309980844
VR,0.100214,-0.152516,0.909073,310574304
VR,0.100173,-0.152536,0.908987,311165094
6939,1.416,2.152,1.184,311429255
VR,0.100133,-0.152556,0.908903,311754096
6939,1.339,2.225,0.954,312271133
VR,0.100094,-0.152576,0.908822,312315278
