Source,X,Y,Z,Nanoseconds
VR,-0.0190971,-0.110613,1.07429,214382070
VR,-0.0190969,-0.110614,1.07429,214938471
VR,-0.0190961,-0.110615,1.07429,215494833
VR,-0.0190957,-0.110616,1.07429,216053713
VR,-0.0190954,-0.110617,1.07429,216694918
VR,-0.0190949,-0.110617,1.0743,217255480
VR,-0.0190948,-0.110618,1.0743,217940549
VR,-0.0190946,-0.110618,1.0743,218623254
VR,-0.0190942,-0.110619,1.0743,219308417
VR,-0.0190939,-0.110619,1.0743,219899065
VR,-0.0190518,-0.11061,1.07429,220461364
VR,-0.019051,-0.110611,1.07429,221020531
VR,-0.0190504,-0.110611,1.07429,221577082
VR,-0.0190494,-0.110613,1.07429,222133524
VR,-0.0190487,-0.110613,1.07429,222689870
VR,-0.0190479,-0.110614,1.07429,223262634
VR,-0.0190473,-0.110615,1.07429,223819170
VR,-0.0190465,-0.110615,1.07429,224375497
VR,-0.0190458,-0.110616,1.07429,224931657
VR,-0.0190451,-0.110617,1.07429,225487619
VR,-0.0190444,-0.110618,1.0743,226043636
VR,-0.0190436,-0.110619,1.0743,226599788
VR,-0.0190428,-0.110619,1.0743,227159770
VR,-0.019042,-0.11062,1.0743,227749760
VR,-0.0190688,-0.110584,1.07431,228337478
VR,-0.0190678,-0.110586,1.07431,228970355
VR,-0.0190667,-0.110587,1.07431,229660429
VR,-0.0190655,-0.110588,1.07431,230317901
VR,-0.0190644,-0.110589,1.07431,230988648
VR,-0.0190634,-0.110591,1.07431,231586807
VR,-0.0190624,-0.110592,1.07431,232148789
VR,-0.0190614,-0.110593,1.07431,232706931
VR,-0.0190605,-0.110594,1.07431,233263623
VR,-0.0190597,-0.110595,1.07431,233819773
VR,-0.0190586,-0.110597,1.07431,234376069
VR,-0.0190576,-0.110598,1.07431,234932754
VR,-0.0190566,-0.110599,1.07431,235489344
VR,-0.0190719,-0.110624,1.07431,236046554
VR,-0.0190712,-0.110625,1.07431,236603506
VR,-0.0190705,-0.110626,1.07431,237159496
VR,-0.0190697,-0.110628,1.07431,237715934
VR,-0.0190687,-0.110629,1.07431,238273936
VR,-0.0190675,-0.110631,1.07431,238960530
VR,-0.0190667,-0.110633,1.07431,239521320
VR,-0.0190656,-0.110635,1.07432,240221587
VR,-0.0190647,-0.110636,1.07432,240782227
VR,-0.0190638,-0.110638,1.07432,241339393
VR,-0.019063,-0.11064,1.07432,241895835
VR,-0.0190618,-0.110642,1.07432,242542440
VR,-0.019061,-0.110644,1.07432,243105218
VR,-0.0190599,-0.110645,1.07432,243670598
VR,-0.0190589,-0.110647,1.07432,244227273
VR,-0.0190581,-0.110649,1.07432,244783452
VR,-0.0190572,-0.110651,1.07432,245339574
VR,-0.0190312,-0.110685,1.07433,245895840
VR,-0.0190302,-0.110687,1.07433,246452028
VR,-0.0190289,-0.110689,1.07433,247008658
VR,-0.0190276,-0.110691,1.07433,247565117
VR,-0.0190265,-0.110693,1.07433,248121131
VR,-0.0190252,-0.110695,1.07433,248677265
VR,-0.0190241,-0.110697,1.07433,249234342
VR,-0.0190227,-0.110699,1.07433,249822046
VR,-0.0190213,-0.110701,1.07433,250383455
VR,-0.0190201,-0.110703,1.07433,250945122
VR,-0.0190187,-0.110706,1.07433,251627515
VR,-0.0190173,-0.110708,1.07433,252224098
VR,-0.0190161,-0.11071,1.07433,252808929
VR,-0.0190148,-0.110712,1.07433,253370450
VR,-0.0190549,-0.110725,1.07434,253934375
VR,-0.0190539,-0.110727,1.07434,254495735
VR,-0.0190527,-0.110729,1.07434,255053977
VR,-0.0190517,-0.110731,1.07434,255611451
VR,-0.0190505,-0.110734,1.07434,256167743
VR,-0.0190496,-0.110736,1.07434,256725514
VR,-0.0190485,-0.110738,1.07434,257281769
VR,-0.0190475,-0.11074,1.07434,257837970
VR,-0.0190465,-0.110742,1.07435,258394096
VR,-0.0190452,-0.110745,1.07435,258950747
VR,-0.0190442,-0.110747,1.07435,259507252
VR,-0.0190431,-0.110749,1.07435,260063265
VR,-0.0190419,-0.110752,1.07435,260621584
VR,-0.0190407,-0.110754,1.07435,261183769
VR,-0.0190797,-0.110704,1.07437,261874047
VR,-0.0190789,-0.110706,1.07437,262435333
VR,-0.0190778,-0.110708,1.07438,262996431
VR,-0.0190767,-0.110711,1.07438,263584364
VR,-0.0190755,-0.110714,1.07438,264263325
VR,-0.0190744,-0.110717,1.07438,264900284
VR,-0.0190734,-0.110719,1.07438,265486000
VR,-0.0190722,-0.110722,1.07438,266083123
VR,-0.0190711,-0.110724,1.07438,266697937
VR,-0.0190701,-0.110727,1.07438,267259197
VR,-0.0190691,-0.110729,1.07438,267860861
VR,-0.019068,-0.110732,1.07438,268455250
VR,-0.0190668,-0.110734,1.07439,269038121
VR,-0.0190657,-0.110737,1.07439,269633914
VR,-0.0190648,-0.110739,1.07439,270209727
VR,-0.0190531,-0.110739,1.07439,270805798
VR,-0.019052,-0.110741,1.07439,271364821
VR,-0.0190507,-0.110744,1.07439,272027721
VR,-0.01905,-0.110746,1.07439,272643856
VR,-0.0190489,-0.110748,1.07439,273315148
VR,-0.0190479,-0.110751,1.07439,274011523
VR,-0.0190469,-0.110754,1.07439,274592701
VR,-0.0190457,-0.110756,1.07439,275297662
VR,-0.0190446,-0.110759,1.07439,275890828
VR,-0.0190438,-0.110761,1.0744,276452110
VR,-0.0190426,-0.110763,1.0744,277041269
VR,-0.0190417,-0.110765,1.0744,277644556
VR,-0.0190403,-0.110768,1.0744,278212774
VR,-0.0190235,-0.11079,1.07439,278809520
VR,-0.0190223,-0.110792,1.07439,279370727
VR,-0.0190213,-0.110795,1.0744,279971586
VR,-0.0190206,-0.110797,1.0744,280567724
VR,-0.0190195,-0.110799,1.0744,281167319
VR,-0.0190187,-0.110801,1.0744,281765369
VR,-0.0190177,-0.110804,1.0744,282326939
VR,-0.0190166,-0.110806,1.0744,282887344
VR,-0.0190156,-0.110808,1.0744,283448609
VR,-0.0190145,-0.110811,1.0744,284079746
VR,-0.0190134,-0.110813,1.0744,284764083
VR,-0.0190125,-0.110815,1.0744,285325082
VR,-0.0190115,-0.110817,1.0744,285917338
VR,-0.0190241,-0.110824,1.07441,286488889
VR,-0.0190235,-0.110826,1.07441,287056805
VR,-0.0190225,-0.110829,1.07441,287666904
VR,-0.0190216,-0.110831,1.07441,288229327
VR,-0.0190209,-0.110833,1.07441,288786973
VR,-0.0190201,-0.110835,1.07441,289356185
VR,-0.0190192,-0.110837,1.07441,289912156
VR,-0.0190183,-0.110839,1.07441,290468082
VR,-0.0190175,-0.110842,1.07441,291025269
VR,-0.0190165,-0.110844,1.07441,291582402
VR,-0.0190157,-0.110846,1.07442,292138918
VR,-0.0190151,-0.110848,1.07442,292695242
VR,-0.0190141,-0.11085,1.07442,293251507
VR,-0.0190129,-0.110853,1.07442,293807651
VR,-0.0190121,-0.110855,1.07442,294366579
VR,-0.0190256,-0.110838,1.07442,294927296
VR,-0.0190245,-0.11084,1.07442,295487546
VR,-0.0190235,-0.110843,1.07442,296076205
VR,-0.0190223,-0.110845,1.07442,296670691
VR,-0.0190213,-0.110848,1.07442,297253541
