Source,X,Y,Z,Nanoseconds
VR,-0.0487911,-0.0549986,0.884237,216799724
VR,-0.0487885,-0.0549964,0.884236,217355262
VR,-0.0487857,-0.0549933,0.884233,217963795
VR,-0.0487829,-0.0549906,0.884232,218550172
VR,-0.0487802,-0.0549878,0.884229,219146550
VR,-0.0487773,-0.054985,0.884227,219743588
VR,-0.048775,-0.0549823,0.884226,220305522
VR,-0.0487722,-0.0549796,0.884224,220899994
VR,-0.0487697,-0.0549771,0.884222,221461046
VR,-0.0487672,-0.0549742,0.88422,222019420
VR,-0.0487645,-0.0549715,0.884218,222607984
VR,-0.0487617,-0.0549679,0.884215,223210930
VR,-0.0487754,-0.0549442,0.884225,223772575
VR,-0.0487729,-0.0549412,0.884223,224334447
VR,-0.0487698,-0.0549376,0.88422,225023069
VR,-0.0487678,-0.0549356,0.884218,225584263
VR,-0.0487647,-0.0549322,0.884215,226287885
VR,-0.0487622,-0.0549293,0.884212,226921817
VR,-0.0487597,-0.0549265,0.88421,227482378
VR,-0.0487568,-0.0549227,0.884207,228180106
VR,-0.0487543,-0.0549192,0.884204,228771876
VR,-0.048752,-0.0549165,0.884202,229333801
VR,-0.0487496,-0.0549135,0.884199,229923205
VR,-0.0487472,-0.0549103,0.884197,230517003
VR,-0.0487446,-0.0549077,0.884194,231114121
VR,-0.0487423,-0.0549048,0.884191,231675457
VR,-0.0487398,-0.0549024,0.884188,232237237
VR,-0.048755,-0.0548819,0.884197,232833043
VR,-0.0487529,-0.0548798,0.884194,233394831
VR,-0.0487505,-0.054877,0.884192,233956215
VR,-0.0487483,-0.0548744,0.884189,234548843
VR,-0.0487459,-0.0548717,0.884186,235144376
VR,-0.0487437,-0.0548685,0.884183,235705775
VR,-0.0487412,-0.0548657,0.88418,236298541
VR,-0.048739,-0.054863,0.884177,236859875
VR,-0.0487367,-0.0548606,0.884174,237421720
VR,-0.0487339,-0.0548575,0.88417,238108808
VR,-0.0487316,-0.0548546,0.884167,238712542
VR,-0.0487293,-0.054852,0.884164,239288705
VR,-0.0487272,-0.0548491,0.884161,239865644
VR,-0.048703,-0.0548739,0.884125,240427512
VR,-0.0487006,-0.0548713,0.884122,241017002
VR,-0.0486984,-0.0548685,0.884118,241613450
VR,-0.0486959,-0.0548656,0.884115,242216529
VR,-0.0486935,-0.054863,0.884111,242813396
VR,-0.0486912,-0.0548605,0.884108,243375473
VR,-0.0486889,-0.0548577,0.884104,243971361
VR,-0.0486865,-0.0548556,0.8841,244564309
VR,-0.0486839,-0.0548527,0.884096,245185831
VR,-0.0486817,-0.0548497,0.884093,245786472
VR,-0.0486796,-0.0548472,0.884089,246349289
VR,-0.0486774,-0.0548439,0.884086,246910816
VR,-0.0486754,-0.0548414,0.884082,247477123
VR,-0.0486795,-0.0548393,0.884081,248067553
VR,-0.0486772,-0.0548369,0.884076,248690530
VR,-0.0486748,-0.0548341,0.884072,249332806
VR,-0.0486724,-0.0548313,0.884068,249964400
VR,-0.0486703,-0.0548285,0.884064,250588849
VR,-0.0486681,-0.0548254,0.88406,251191963
VR,-0.0486661,-0.0548226,0.884056,251781300
VR,-0.0486642,-0.0548195,0.884052,252342885
VR,-0.0486621,-0.0548167,0.884048,252939170
VR,-0.04866,-0.054814,0.884044,253533106
VR,-0.048658,-0.0548111,0.88404,254144405
